"model","location","horizon","temporal_resolution","target_variable","forecast_date","target_end_date","quantile_coverage_0.01","quantile_coverage_0.025","quantile_coverage_0.05","quantile_coverage_0.1","quantile_coverage_0.15","quantile_coverage_0.2","quantile_coverage_0.25","quantile_coverage_0.3","quantile_coverage_0.35","quantile_coverage_0.4","quantile_coverage_0.45","quantile_coverage_0.5","quantile_coverage_0.55","quantile_coverage_0.6","quantile_coverage_0.65","quantile_coverage_0.7","quantile_coverage_0.75","quantile_coverage_0.8","quantile_coverage_0.85","quantile_coverage_0.9","quantile_coverage_0.95","quantile_coverage_0.975","quantile_coverage_0.99","coverage_10","coverage_20","coverage_30","coverage_40","coverage_50","coverage_60","coverage_70","coverage_80","coverage_90","coverage_95","coverage_98","abs_error","n_interval_scores","exists_interval_score_0","wis","dispersion","overprediction","underprediction","true_value"
"SARIMA","Balaka",1,"month","incidence",2023-07-01,2023-08-01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,16.2594000602453,12,TRUE,8.98991892023459,2.84009836243297,6.14982055780162,0,13.4768
"SARIMA","Balaka",2,"month","incidence",2023-07-01,2023-09-01,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,8.00550367717774,12,TRUE,4.69214898094426,3.29871048591308,1.39343849503118,0,14.4325
"SARIMA","Balaka",3,"month","incidence",2023-07-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,3.15079409413394,12,TRUE,3.70204567331702,3.47191917955799,0,0.230126493759034,25.871
"SARIMA","Blantyre",1,"month","incidence",2023-07-01,2023-08-01,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.907514357081901,12,TRUE,1.33734729072784,1.28486968543396,0.052477605293874,0,24.6411
"SARIMA","Blantyre",2,"month","incidence",2023-07-01,2023-09-01,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,2.19666123826387,12,TRUE,1.71989082837779,1.46968615252587,0.25020467585192,0,19.4806
"SARIMA","Blantyre",3,"month","incidence",2023-07-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,2.03638508984497,12,TRUE,1.82128620931504,1.6308534590295,0,0.190432750285542,22.9584
"SARIMA","Chikwawa",1,"month","incidence",2023-07-01,2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,6.58281948551329,12,TRUE,3.51744311656531,1.85703546085306,0,1.66040765571226,33.4022
"SARIMA","Chikwawa",2,"month","incidence",2023-07-01,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1.69046517866778,12,TRUE,2.19788165516266,2.08427720293455,0,0.113604452228107,29.8162
"SARIMA","Chikwawa",3,"month","incidence",2023-07-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,10.0235910129507,12,TRUE,5.32909348085777,2.24515533228799,0,3.08393814856977,28.5652
"SARIMA","Chiradzulu",1,"month","incidence",2023-07-01,2023-08-01,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1.49268877129333,12,TRUE,1.57398157945019,1.45397850774761,0.120003071702578,0,11.7945
"SARIMA","Chiradzulu",2,"month","incidence",2023-07-01,2023-09-01,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,3.46015370086675,12,TRUE,2.21902798677373,1.71572741847757,0.503300568296159,0,6.2704
"SARIMA","Chiradzulu",3,"month","incidence",2023-07-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.37333939288108,12,TRUE,1.80560332258354,1.78937117506697,0,0.0162321475165687,8.5811
"SARIMA","Chitipa",1,"month","incidence",2023-07-01,2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,2.92546631687793,12,TRUE,2.11836103722618,1.76230769077271,0,0.356053346453472,12.9588
"SARIMA","Chitipa",2,"month","incidence",2023-07-01,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.406262301994115,12,TRUE,2.05619674673862,2.03853316839105,0.0176635783475702,0,8.6535
"SARIMA","Chitipa",3,"month","incidence",2023-07-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1.99893829286486,12,TRUE,2.26744388861253,2.12438093758912,0,0.143062951023406,10.5505
"SARIMA","Dedza",1,"month","incidence",2023-07-01,2023-08-01,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.700780825720942,12,TRUE,1.21396825482203,1.18324407965265,0.030724175169381,0,14.825
"SARIMA","Dedza",2,"month","incidence",2023-07-01,2023-09-01,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1.66568459106776,12,TRUE,1.50679293304123,1.35450489011059,0.152288042930638,0,10.8911
"SARIMA","Dedza",3,"month","incidence",2023-07-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,2.70653442580961,12,TRUE,1.7900254574296,1.40503474669461,0,0.38499071073499,16.3766
"SARIMA","Dowa",1,"month","incidence",2023-07-01,2023-08-01,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,4.63973278908173,12,TRUE,2.91898519623294,2.21297470284784,0.7060104933851,0,8.4479
"SARIMA","Dowa",2,"month","incidence",2023-07-01,2023-09-01,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,10.3016905421382,12,TRUE,5.48390370725204,3.1451850603484,2.33871864690364,0,7.5723
"SARIMA","Dowa",3,"month","incidence",2023-07-01,2023-10-01,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,9.60535630005289,12,TRUE,5.90830119244845,4.41013509565682,1.49816609679162,0,13.2882
"SARIMA","Karonga",1,"month","incidence",2023-07-01,2023-08-01,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1.88099287869496,12,TRUE,1.66671189060937,1.48795687867609,0.178755011933279,0,37.1568
"SARIMA","Karonga",2,"month","incidence",2023-07-01,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,9.59911988411977,12,TRUE,5.15921498937063,1.93959243222351,0,3.21962255714712,46.4305
"SARIMA","Karonga",3,"month","incidence",2023-07-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,11.3824602492725,12,TRUE,6.17387116304064,2.20099000045953,0,3.97288116258112,46.3689
"SARIMA","Kasungu",1,"month","incidence",2023-07-01,2023-08-01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,12.3472014147768,12,TRUE,6.83642823186894,2.14219338760691,4.69423484426203,0,21.0232
"SARIMA","Kasungu",2,"month","incidence",2023-07-01,2023-09-01,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,21.8895470991982,12,TRUE,13.2277553573607,2.75534226673918,10.4724130906215,0,12.7421
"SARIMA","Kasungu",3,"month","incidence",2023-07-01,2023-10-01,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,16.2477470991982,12,TRUE,8.65872006911003,3.60323199914111,5.05548806996893,0,19.713
"SARIMA","Likoma",1,"month","incidence",2023-07-01,2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.24536925872222,12,TRUE,2.4647519318397,2.41060544233004,0,0.0541464895096618,22.6321
"SARIMA","Likoma",2,"month","incidence",2023-07-01,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,19.3433107962124,12,TRUE,10.7783755563894,3.19231697817659,0,7.58605857821282,44.6389
"SARIMA","Likoma",3,"month","incidence",2023-07-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.23446322319375,12,TRUE,3.4711086843534,3.4174363703015,0,0.0536723140519023,27.2585
"SARIMA","Lilongwe",1,"month","incidence",2023-07-01,2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1.20530879840063,12,TRUE,1.69299485603403,1.62928221192907,0,0.0637126441049585,6.8132
"SARIMA","Lilongwe",2,"month","incidence",2023-07-01,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,3.25262806310002,12,TRUE,2.24467117226128,1.85773662669534,0,0.386934545565938,9.7372
"SARIMA","Lilongwe",3,"month","incidence",2023-07-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,5.06240314039142,12,TRUE,3.01454793007284,2.24807654992901,0,0.766471380143826,13.2368
"SARIMA","Machinga",1,"month","incidence",2023-07-01,2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1.13410779030675,12,TRUE,1.65273368022279,1.58615148027028,0,0.0665821999525086,41.8094
"SARIMA","Machinga",2,"month","incidence",2023-07-01,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4163849896466,12,TRUE,15.0058528618954,1.82567886293887,0,13.1801739989566,58.9075
"SARIMA","Machinga",3,"month","incidence",2023-07-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,16.0722058026716,12,TRUE,9.89840071451071,1.91750183161418,0,7.98089888289653,51.5774
"SARIMA","Mangochi",1,"month","incidence",2023-07-01,2023-08-01,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,2.43764989214304,12,TRUE,1.55965588732895,1.1884961124094,0.37115977491955,0,20.4189
"SARIMA","Mangochi",2,"month","incidence",2023-07-01,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,14.709067173307,12,TRUE,9.67756180351626,1.46471968468063,0,8.21284211883563,35.355
"SARIMA","Mangochi",3,"month","incidence",2023-07-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,13.5129282148808,12,TRUE,8.36262807266039,1.58923106944,0,6.77339700322039,34.5768
"SARIMA","Mchinji",1,"month","incidence",2023-07-01,2023-08-01,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,3.13992329394181,12,TRUE,3.32152822437511,3.07111419135282,0.25041403302229,0,19.0045
"SARIMA","Mchinji",2,"month","incidence",2023-07-01,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.33121826673686,12,TRUE,4.63523424499822,4.2953523459461,0,0.33988189905212,30.0129
"SARIMA","Mchinji",3,"month","incidence",2023-07-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,11.0073745919965,12,TRUE,6.88959726650292,5.21609708017371,0,1.67350018632922,39.6876
"SARIMA","Mulanje",1,"month","incidence",2023-07-01,2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1.30866885597574,12,TRUE,2.21469485397871,2.15449078700375,0,0.0602040669749556,29.9965
"SARIMA","Mulanje",2,"month","incidence",2023-07-01,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,11.6989300678195,12,TRUE,6.30914061562858,2.32421632462281,0,3.98492429100577,36.2254
"SARIMA","Mulanje",3,"month","incidence",2023-07-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,20.3648913323093,12,TRUE,11.9310819735949,2.83635850737081,0,9.09472346622407,43.6416
"SARIMA","Mwanza",1,"month","incidence",2023-07-01,2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,5.64342462388622,12,TRUE,4.25089364580565,3.57903305475361,0,0.671860591052049,37.505
"SARIMA","Mwanza",2,"month","incidence",2023-07-01,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,15.7137349945818,12,TRUE,8.44312590252637,4.96161277917844,0,3.48151312334794,45.2527
"SARIMA","Mwanza",3,"month","incidence",2023-07-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,10.886782033889,12,TRUE,7.60179879883992,6.2932396526573,0,1.30855914618262,35.5107
"SARIMA","Mzimba",1,"month","incidence",2023-07-01,2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.231143330147177,12,TRUE,1.61919488436998,1.60914517436358,0,0.010049710006399,11.6021
"SARIMA","Mzimba",2,"month","incidence",2023-07-01,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,3.79703892102916,12,TRUE,2.46214327726911,1.92879355477092,0,0.533349722498195,13.9945
"SARIMA","Mzimba",3,"month","incidence",2023-07-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,3.58033371107225,12,TRUE,2.53170451109625,2.08720366850117,0,0.444500842595081,14.6422
"SARIMA","Neno",1,"month","incidence",2023-07-01,2023-08-01,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,11.0859355039437,12,TRUE,6.44695086729201,4.44886173080474,1.99808913648727,0,52.0923
"SARIMA","Neno",2,"month","incidence",2023-07-01,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,7.41082175377124,12,TRUE,6.01648931210464,5.2115633134136,0,0.804925998691039,75.0137
"SARIMA","Neno",3,"month","incidence",2023-07-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.73312958310876,12,TRUE,5.94159412001206,5.8662406598769,0.0753534601351633,0,63.7293
"SARIMA","Nkhatabay",1,"month","incidence",2023-07-01,2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,19.1815,12,TRUE,11.095019516469,2.8262458300856,0,8.26877368638339,89.5654
"SARIMA","Nkhatabay",2,"month","incidence",2023-07-01,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.2422,12,TRUE,38.2077749343969,3.99691518350746,0,34.2108597508895,122.6261
"SARIMA","Nkhatabay",3,"month","incidence",2023-07-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,44.6633,12,TRUE,28.2704231277487,4.89520137238793,0,23.3752217553608,115.0472
"SARIMA","Nkhotakota",1,"month","incidence",2023-07-01,2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,9.50421993604184,12,TRUE,5.08804622212476,1.96200315439261,0,3.12604306773215,57.9395
"SARIMA","Nkhotakota",2,"month","incidence",2023-07-01,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,20.7531111773314,12,TRUE,12.7225446340197,2.50926730236069,0,10.2132773316591,75.6514
"SARIMA","Nkhotakota",3,"month","incidence",2023-07-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,30.8852320848696,12,TRUE,20.1297772675043,3.14992875725786,0,16.9798485102464,83.47
"SARIMA","Nsanje",1,"month","incidence",2023-07-01,2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.603984843723836,12,TRUE,2.06943691341481,2.04317670281813,0,0.0262602105966885,27.5794
"SARIMA","Nsanje",2,"month","incidence",2023-07-01,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,14.4534152006378,12,TRUE,8.0544263539956,2.41402436274595,0,5.64040199124965,39.8625
"SARIMA","Nsanje",3,"month","incidence",2023-07-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,4.93641670408583,12,TRUE,3.25285802425559,2.54509160495169,0,0.707766419303902,30.1033
"SARIMA","Ntcheu",1,"month","incidence",2023-07-01,2023-08-01,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1.23874852672066,12,TRUE,2.08431211463153,2.02671945188033,0.0575926627511982,0,19.9114
"SARIMA","Ntcheu",2,"month","incidence",2023-07-01,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,4.40958847567331,12,TRUE,2.93713427221853,2.32517522153275,0,0.611959050685784,22.3011
"SARIMA","Ntcheu",3,"month","incidence",2023-07-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,7.81716585017179,12,TRUE,4.21411273202946,2.42722717089893,0,1.78688556113053,28.5466
"SARIMA","Ntchisi",1,"month","incidence",2023-07-01,2023-08-01,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,4.14160066800219,12,TRUE,3.3736878959898,2.93272415813258,0.440963737857219,0,16.1641
"SARIMA","Ntchisi",2,"month","incidence",2023-07-01,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,7.74292817728232,12,TRUE,4.93837063984559,3.77108999690893,0,1.16728064293666,34.6612
"SARIMA","Ntchisi",3,"month","incidence",2023-07-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,8.32716413568036,12,TRUE,6.01113058329127,4.97312067576446,0,1.0380099075268,50.3259
"SARIMA","Phalombe",1,"month","incidence",2023-07-01,2023-08-01,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,3.77490437178771,12,TRUE,2.03996746182602,1.18010137832873,0.859866083497296,0,21.4176
"SARIMA","Phalombe",2,"month","incidence",2023-07-01,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,6.31215087845226,12,TRUE,3.35008201809573,1.50417177789031,0,1.84591024020542,29.4242
"SARIMA","Phalombe",3,"month","incidence",2023-07-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,9.78857636494469,12,TRUE,5.43293252697872,1.67508210305421,0,3.75785042392451,31.6084
"SARIMA","Rumphi",1,"month","incidence",2023-07-01,2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,4.79899132428765,12,TRUE,2.22548974761209,1.50594295473012,0,0.719546792881962,6.4494
"SARIMA","Rumphi",2,"month","incidence",2023-07-01,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,4.94866399187915,12,TRUE,2.53487471440493,1.97872834685453,0,0.5561463675504,6.4533
"SARIMA","Rumphi",3,"month","incidence",2023-07-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,5.10475063826379,12,TRUE,2.77271186401928,2.29942232349504,0,0.473289540524235,6.3234
"SARIMA","Salima",1,"month","incidence",2023-07-01,2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1.77939975001141,12,TRUE,2.76405879984189,2.66883279711474,0,0.095226002727153,61.7144
"SARIMA","Salima",2,"month","incidence",2023-07-01,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,31.3867283627002,12,TRUE,19.7204206780773,3.5231243273547,0,16.1972963507226,93.274
"SARIMA","Salima",3,"month","incidence",2023-07-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,5.30211099894242,12,TRUE,4.57838451079177,4.05260707781743,0,0.525777432974343,66.3458
"SARIMA","Thyolo",1,"month","incidence",2023-07-01,2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.525260346956328,12,TRUE,1.10509481978827,1.08225741339886,0,0.0228374063894056,8.9732
"SARIMA","Thyolo",2,"month","incidence",2023-07-01,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,5.38516506251495,12,TRUE,2.8395465779201,1.4975834427792,0,1.34196313514089,13.8144
"SARIMA","Thyolo",3,"month","incidence",2023-07-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1.51719486945202,12,TRUE,1.91958608273568,1.81839311329914,0,0.101192969436542,10.8609
"SARIMA","Zomba",1,"month","incidence",2023-07-01,2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,2.26178217535555,12,TRUE,1.78462407731859,1.52951733584032,0,0.255106741478271,22.6501
"SARIMA","Zomba",2,"month","incidence",2023-07-01,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,10.8264731000828,12,TRUE,5.94947611512082,1.95641745643397,0,3.99305865868685,31.7257
"SARIMA","Zomba",3,"month","incidence",2023-07-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,17.9625420432193,12,TRUE,10.9815766082708,2.18338210075164,0,8.79819450751918,37.9738
"SARIMA","Balaka",1,"month","incidence",2023-08-01,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2.4318063559139,12,TRUE,2.88394538985037,2.71444105832536,0,0.169504331525008,14.4325
"SARIMA","Balaka",2,"month","incidence",2023-08-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,10.3240121402629,12,TRUE,5.49200727797115,3.23232754038025,0,2.2596797375909,25.871
"SARIMA","Balaka",3,"month","incidence",2023-08-01,2023-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,14.6942512834598,12,TRUE,7.40911953650963,3.19130025237925,0,4.21781928413038,25.6806
"SARIMA","Blantyre",1,"month","incidence",2023-08-01,2023-09-01,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1.62823847055568,12,TRUE,1.44040681657497,1.28524267572934,0.155164140845627,0,19.4806
"SARIMA","Blantyre",2,"month","incidence",2023-08-01,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,2.62503118944446,12,TRUE,1.81240921141926,1.46896983319287,0,0.343439378226395,22.9584
"SARIMA","Blantyre",3,"month","incidence",2023-08-01,2023-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,5.87329008904608,12,TRUE,3.13129698125343,1.62640948895302,0,1.5048874923004,22.2625
